Index,Sample,SiteN,Site,Sitecode,Spp,Date,Month,Year,Collector,Element,Value
927,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,V,4.2
928,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,V,3.34
929,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,V,2.1
930,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,V,2.1
931,Sarg-59,3,Puerto Morelos,PM,Snat I,20/02/2019,Feb,2019,MG,V,2.1
932,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,V,5.8
933,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,V,2.1
934,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,V,5.85
935,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,V,2.1
936,Sarg-06,7,Xahuayxol,Xa,Sflu III,02/05/2019,May,2019,NCT,V,4.94
941,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,V,2.1
942,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,V,2.1
943,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,V,2.1
944,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,V,2.1
945,Sarg-61,3,Puerto Morelos,PM,Sflu III,27/04/2019,Apr,2019,MG,V,2.1
946,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,V,2.1
947,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,V,4.05
948,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,V,4.88
949,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,V,4.36
950,Sarg-62,4,Cozumel,Co,Sflu III,01/05/2019,May,2019,MG,V,2.1
951,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,V,3.6
952,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,V,3.67
953,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,V,2.1
954,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,V,3.61
955,Sarg-63,4,Cozumel,Co,Snat VIII,01/05/2019,May,2019,MG,V,4.08
956,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,V,8.12
957,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,V,2.1
958,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,V,6.74
959,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,V,4.83
960,Sarg-64,2,RBCM,RBCM,Sflu III,22/08/2018,Aug,2018,MG,V,7.06
961,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,V,2.1
962,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,V,2.1
963,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,V,2.1
964,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,V,2.1
965,Sarg-66,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,V,4.35
968,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,V,2.1
969,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,V,2.1
970,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,V,2.1
971,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,V,3.83
972,Sarg-67,4,Cozumel,Co,Snat I,01/05/2019,May,2019,MG,V,4.22
973,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,V,5.86
974,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,V,4.7
975,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,V,4.92
976,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,V,6.94
977,Sarg-68,4,Cozumel,Co,Snat VIII,06/12/2018,Dec,2018,MG,V,5.54
978,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,V,4.56
979,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,V,2.1
980,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,V,2.1
981,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,V,4.02
982,Sarg-69,1,Contoy Is,CI,Sarg sp,18/03/2019,Mar,2019,MG,V,2.1
983,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,V,2.1
984,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,V,2.1
985,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,V,4.99
986,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,V,2.1
987,Sarg-07,7,Xahuayxol,Xa,Snat I,02/05/2019,May,2019,NCT,V,2.1
988,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,V,2.1
989,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,V,2.1
990,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,V,2.1
991,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,V,2.1
992,Sarg-72,3,Puerto Morelos,PM,Snat VIII,27/04/2019,Apr,2019,MG,V,2.1
997,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,V,2.1
998,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,V,2.1
999,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,V,5.99
1000,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,V,4.14
1002,Sarg-73,3,Puerto Morelos,PM,Snat VIII,27/03/2019,Mar,2019,MG,V,2.1
1001,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,V,2.1
1003,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,V,2.1
1004,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,V,5.24
1005,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,V,2.1
1006,Sarg-74,3,Puerto Morelos,PM,Snat I,27/03/2019,Mar,2019,MG,V,2.1
1007,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,V,2.1
1008,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,V,2.1
1009,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,V,2.1
1010,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,V,2.1
1011,Sarg-76,3,Puerto Morelos,PM,Snat VIII,01/03/2019,Mar,2019,MG,V,2.1
1012,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,V,3.67
1013,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,V,2.1
1014,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,V,2.1
1015,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,V,2.1
1016,Sarg-77,3,Puerto Morelos,PM,Snat I,08/02/2019,Feb,2019,MG,V,2.1
1021,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,V,2.1
1022,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,V,2.1
1023,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,V,2.1
1024,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,V,2.1
1025,Sarg-78,3,Puerto Morelos,PM,Snat I,01/03/2019,Mar,2019,MG,V,2.1
1026,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,V,5.14
1027,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,V,3.24
1028,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,V,2.1
1029,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,V,7.8
1030,Sarg-79,3,Puerto Morelos,PM,Sflu III,01/03/2019,Mar,2019,MG,V,5.56
1031,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,V,2.1
1032,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,V,2.1
1033,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,V,2.1
1034,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,V,2.1
1035,Sarg-08,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,V,2.1
1036,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,V,5.31
1037,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,V,2.1
1038,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,V,2.1
1039,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,V,2.1
1040,Sarg-80,3,Puerto Morelos,PM,Sflu III,08/02/2019,Feb,2019,MG,V,2.1
680,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
681,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
682,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
683,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
684,Sarg-19,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
685,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
686,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
687,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
688,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
689,Sarg-21,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
690,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Zn,13.71
691,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Zn,10.01
692,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Zn,5.72
693,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Zn,12.4
694,Sarg-29,6,Chinchorro,Ch,Snat I,24/05/2019,May,2019,NCT,Zn,9.98
695,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
696,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
697,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
698,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
699,Sarg-34,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,13.38
700,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Zn,3.5
701,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Zn,3.5
702,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Zn,3.5
703,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Zn,3.5
704,Sarg-60,3,Puerto Morelos,PM,Snat VIII,20/02/2019,Feb,2019,MG,Zn,3.5
710,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Zn,3.5
711,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Zn,3.5
712,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Zn,3.5
713,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Zn,3.5
714,Sarg-65,1,Contoy Is,CI,Sarg sp,17/03/2019,Mar,2019,MG,Zn,3.5
715,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Zn,15.49
716,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Zn,6.31
717,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Zn,7.73
718,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Zn,20.47
719,Sarg-71,1,Contoy Is,CI,Sarg sp,16/03/2019,Mar,2019,MG,Zn,6.53
720,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Zn,3.5
721,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Zn,3.5
722,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Zn,3.5
723,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Zn,3.5
724,Sarg-75,3,Puerto Morelos,PM,Snat I,27/04/2019,Mar,2019,MG,Zn,3.5
725,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Zn,13.82
726,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Zn,9.61
727,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Zn,15.78
728,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Zn,12.76
729,Sarg-14,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Zn,10.87
730,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
731,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
732,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
733,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
734,Sarg-15,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,6.84
737,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Zn,3.5
738,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Zn,3.5
739,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Zn,3.5
740,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Zn,3.5
741,Sarg-16,7,Xahuayxol,Xa,Sflu III,05/05/2019,May,2019,NCT,Zn,3.5
742,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
743,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
744,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
745,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
746,Sarg-17,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
747,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
748,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
749,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
750,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
751,Sarg-18,8,Xcalak,Xc,Sflu III,03/05/2019,May,2019,NCT,Zn,3.5
752,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Zn,12.53
753,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Zn,12.08
754,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Zn,17.65
755,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Zn,13.73
756,Sarg-02,7,Xahuayxol,Xa,Sflu III,06/04/2019,Apr,2019,NCT,Zn,15.3
757,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
758,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
759,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
760,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
761,Sarg-20,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
766,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
767,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
768,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
769,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
770,Sarg-22,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
771,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
772,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
773,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
774,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
775,Sarg-23,5,Mahahual,Mh,Sflu III,18/05/2019,May,2019,NCT,Zn,3.5
776,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
777,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
778,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
779,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
780,Sarg-24,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
781,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
782,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
783,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
784,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
785,Sarg-25,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
786,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
787,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
788,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
789,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
790,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
791,Sarg-26,5,Mahahual,Mh,Snat I,18/05/2019,May,2019,NCT,Zn,3.5
797,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
798,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
799,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
800,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
801,Sarg-03,8,Xcalak,Xc,Snat I,03/05/2019,May,2019,NCT,Zn,3.5
802,Sarg-30,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
803,Sarg-30,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
804,Sarg-30,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
805,Sarg-30,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
806,Sarg-30,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
807,Sarg-31,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
808,Sarg-31,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
809,Sarg-31,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
810,Sarg-31,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
811,Sarg-31,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
812,Sarg-32,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
813,Sarg-32,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
814,Sarg-32,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
815,Sarg-32,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
816,Sarg-32,7,Xahuayxol,Xa,Snat I,01/06/2019,Jun,2019,NCT,Zn,3.5
817,Sarg-33,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
818,Sarg-33,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
819,Sarg-33,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
820,Sarg-33,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
821,Sarg-33,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
827,Sarg-35,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
828,Sarg-35,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
829,Sarg-35,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
830,Sarg-35,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
831,Sarg-35,7,Xahuayxol,Xa,Sflu III,01/06/2019,Jun,2019,NCT,Zn,3.5
832,Sarg-43,3,Puerto Morelos,PM,Snat I,01/10/2018,Oct,2018,MG,Zn,3.5
833,Sarg-43,3,Puerto Morelos,PM,Snat I,01/10/2018,Oct,2018,MG,Zn,3.5
834,Sarg-43,3,Puerto Morelos,PM,Snat I,01/10/2018,Oct,2018,MG,Zn,3.5
835,Sarg-43,3,Puerto Morelos,PM,Snat I,01/10/2018,Oct,2018,MG,Zn,3.5
836,Sarg-43,3,Puerto Morelos,PM,Snat I,01/10/2018,Oct,2018,MG,Zn,3.5
837,Sarg-44,3,Puerto Morelos,PM,Sflu III,01/11/2018,Oct,2018,MG,Zn,3.5
838,Sarg-44,3,Puerto Morelos,PM,Sflu III,01/11/2018,Oct,2018,MG,Zn,3.5
839,Sarg-44,3,Puerto Morelos,PM,Sflu III,01/11/2018,Oct,2018,MG,Zn,3.5
840,Sarg-44,3,Puerto Morelos,PM,Sflu III,01/11/2018,Oct,2018,MG,Zn,3.5
841,Sarg-44,3,Puerto Morelos,PM,Sflu III,01/11/2018,Oct,2018,MG,Zn,3.5
842,Sarg-45,3,Puerto Morelos,PM,Snat VIII,01/10/2018,Oct,2018,MG,Zn,3.5
843,Sarg-45,3,Puerto Morelos,PM,Snat VIII,01/10/2018,Oct,2018,MG,Zn,3.5
844,Sarg-45,3,Puerto Morelos,PM,Snat VIII,01/10/2018,Oct,2018,MG,Zn,3.5
845,Sarg-45,3,Puerto Morelos,PM,Snat VIII,01/10/2018,Oct,2018,MG,Zn,3.5
846,Sarg-45,3,Puerto Morelos,PM,Snat VIII,01/10/2018,Oct,2018,MG,Zn,3.5
847,Sarg-46,3,Puerto Morelos,PM,Snat VIII,01/11/2018,Oct,2018,MG,Zn,3.5
848,Sarg-46,3,Puerto Morelos,PM,Snat VIII,01/11/2018,Oct,2018,MG,Zn,3.5
849,Sarg-46,3,Puerto Morelos,PM,Snat VIII,01/11/2018,Oct,2018,MG,Zn,3.5
850,Sarg-46,3,Puerto Morelos,PM,Snat VIII,01/11/2018,Oct,2018,MG,Zn,3.5
851,Sarg-46,3,Puerto Morelos,PM,Snat VIII,01/11/2018,Oct,2018,MG,Zn,3.5
854,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,Zn,3.5
855,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,Zn,3.5
856,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,Zn,3.5
857,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,Zn,3.5
858,Sarg-47,3,Puerto Morelos,PM,Snat I,24/08/2018,Aug,2018,MG,Zn,3.5
859,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,Zn,3.5
860,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,Zn,3.5
861,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,Zn,3.5
862,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,Zn,3.5
863,Sarg-48,3,Puerto Morelos,PM,Sflu III,01/10/2018,Oct,2018,MG,Zn,3.5
864,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,Zn,3.5
865,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,Zn,3.5
866,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,Zn,3.5
867,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,Zn,3.5
868,Sarg-49,3,Puerto Morelos,PM,Snat I,27/09/2018,Sep,2018,MG,Zn,3.5
869,Sarg-05,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Zn,7.41
870,Sarg-05,7,Xahuayxol,Xa,Snat I,06/04/2019,Apr,2019,NCT,Zn,13.76
